content,label
我是小区物业管理负责人。很抱歉打扰您，近期我们有一些特殊支出需要处理，而我目前手头的资金有些紧张，无法满足全部需求。因此我希望能得到您的帮助和支持借给我一些款项以度过这个难关。我知道作为本社区的重要成员之一，我相信您可以理解我的处境并愿意提供援助之手帮我解决这个问题。我会确保尽快偿还这笔借款的请您放心。如果您能够支持我将不胜感激！如果方便的话麻烦回复一下我可以提供一个账户信息供您转账使用非常感谢您的理解和合作,冒充领导、熟人类
您好，我这里是快手客服。您之前在我们平台购买的手表有异常情况吗？我们了解到可以为您提供理赔双倍的优惠活动哦！请您告诉我一下手表的具体名称和订单号，我会帮您核实处理此事。请放心下载并安装ZoomA软件，我们将协助你加入一个可以在手机上查看的平台进行操作。按照提示步骤打开手机A并进行登录个人账户的操作后，提供您的收到的验证码信息即可完成申请流程。如有疑问或需要进一步帮助，随时联系我们的在线客户服务吧。,冒充客服服务
您好，我是北京市公安机关的工作人员。我打电话给您是想通知您涉嫌一宗洗钱犯罪案件的情况需要您的配合调查。我们需要确认一下事主名下卡内的资金来源和用途是否合法合规？请您添加我们的QQ号码，我们将通过视频通话的方式进行核实和处理此事。同时请注意保护个人隐私信息的安全性以免被不法分子利用而造成不必要的损失哦！,冒充公检法及政府机关类
我是老板，现在在和客户谈事情呢。需要一些资金垫付一下哈，你能不能帮我转账给客户啊？现在不方便出面啦！,冒充领导、熟人类
你好，我是XX借贷公司的客服。我们提供便捷、安全的网络贷款服务。你只需要下载我们的官方APP并完成相关操作就可以获得所需资金了。但是请注意哦，为了确保你的账户安全和正常运作需要先支付一定的保证金和解冻费用呢？这个款项会在转账成功后立即退还给你的不用担心哈！记得在转款时核对清楚相关信息以确保操作的正确性哦~如有任何疑问随时与我们联系我们会及时为你解答的,贷款、代办信用卡类
建设银行温馨提示：您的账户已通过手机验证，保障资金安全。感谢您的信任与支持！,0
您好，我是京东工作人员。我注意到您在白条服务中的利率较高，为了给您提供更好的金融服务体验并降低您的利息负担，我们计划为您做一个流水操作来调整利率水平。请您按照我们的要求进行转账：15点向湖南农信社账户转入金额；17点再转一次相同的金额到同一账户上即可完成整个流程。这样不仅可以帮助您节省费用还能提高信用评分和贷款额度哦！如有任何疑问请随时与我们联系以获取更多帮助和支持谢谢配合,贷款、代办信用卡类
天倒计时一年仅一次的大抄底日疯狂来袭全国联动工厂直销活动开始了！DIGIT县市万名NAME可以前往欧蓓莎PLACE抢购商品。请记下电话号码PHONE以便联系我们获取更多信息哦~,0
尊敬的用户，欢迎您了解移动优家套餐！我们提供电视版和基础版两种选择。如果您想要超值体验，可以选择我们的优家电视版套餐每月只需DIGIT元即可享受DIGITm光纤宽带免费看NAME电视台并赠送家庭成员共享话费DIGIT元；如果您的需求更简单实用的话可以考虑新推出的优家基础班套餐每月仅需DIGIT元就能享受到DIGITm的光纤宽带的优惠服务并且还能送出相应的会员权益以及专属的亲情通话时长等福利活动等等更多精彩内容等你来拿哦快来预约安装或咨询详情吧拨打热线电话DIGIT进行办理享特权装宽带选中国移动通信期待您的来电祝您生活愉快工作顺利身体健康中国联通客服经理李静发,0
你好，我是银监会的员工。我注意到你在京东白条上的活动异常活跃。你应该知道这个产品是针对有良好信誉的成年用户推出的金融服务吗？你之前在未经允许的情况下开通了这个服务并产生了大量债务。现在我们需要立即采取行动来保护你的权益和安全！你需要下载“云视讯乐播投屏”APP并与我们联系以进行进一步的指导操作来完成注销过程以及解决这个问题带来的后果问题等处理工作事项等等。如果你不配合的话可能会造成严重的损失并且承担相应的法律责任风险等问题发生!,冒充公检法及政府机关类
DIGIT周年庆，全品冲锋劲爆开启！打破底价，DIGIT利购疯狂抢不停。更多商品买送活动尽在URL00td，别错过哦~如有需要退订请回复Y.飞牛网,0
您好！海大洲保险针对霸道客户搞活动啦！商业险电话车险x折之后再优惠xx%再优惠x%并精美礼品！还有更多惊喜王志霞敬上,0
我是XXX的孙子，昨晚与人发生争执并导致对方受伤。为了解决此事并与受害者达成和解协议需要汇款XX元作为赔偿金和医疗费用等支出合计金额为XX元的整数值。如果你无法提供帮助的话我将不得不采取其他措施来解决问题后果自负！,冒充领导、熟人类
你好，我是洛阳市防疫办的工作人员。我注意到你的近期行程中可能涉及到一些疫情风险地区。根据我们的记录你可能需要隔离一段时间以确保公众安全和健康状况良好同时我们发现有关于你身份证被盗用的报告这让我们非常担忧因为冒充警方的行为是违法的并且可能会导致严重的后果我们需要确认一下你是否知道这个情况并采取必要的措施来保护自己的权益如果你确实没有去过那些地方也没有任何违法行为请及时与我们联系我们会为你提供帮助和支持,冒充公检法及政府机关类
你好，我是锦州市公安局反诈中心的警察。我注意到你被不法分子利用了身份证信息进行洗钱活动。现在需要你立即将所有资金转入我们提供的安全账户中以保护你的财产安全。同时我们需要获取3个手机验证码以便确认身份并处理后续事宜。请配合我们的工作并提供必要的个人信息和密码等敏感内容以确保您的权益得到保障和维护。如有疑问或需进一步了解情况可随时与我们联系！,冒充公检法及政府机关类
周年庆火热进行中！满$DIGIT返DIGID进口纸尿裤仅需起价品牌童装享超值优惠，每满DIGI可减DIIG。如有疑问请戳URLs或联系我们客服退订回T。,0
你好！xxx多平正规店招聘专业技师，长期保底,0
您好，我是贷款公司的客服。请问您是否需要申请贷款？我们公司提供低利率、快速审批的金融服务。如果您有需求请添加我们的微信并下载注册我们的APP完善您的身份信息以便我们在京东上为您审核通过后进行提现操作即可完成借款流程哦！但是您在输入银行卡号时出现了错误导致卡被冻结了现在需要进行解冻处理才能正常使用呢这个是我们公司为了保障资金安全而采取的安全措施请您放心只需要缴纳一笔小额的手续费就可以了我们会尽快帮您处理的网上借贷业务已经到您所做相关材料该警情拟立刑事案件请不要担心后续的法律问题,贷款、代办信用卡类
你好，是满梦园吗？我这里是公安机关的民警。我们发现您的身份信息可能被泄露了，涉嫌诈骗活动。我们需要您协助调查此事。请下载我们的“teams”app并与我们在上面进行交流。谢谢配合！,冒充公检法及政府机关类
尊敬的用户，您好！感谢您拨打CELLPHONE。我们为您推荐了一款特别的彩铃“当你老了”，这是央视春晚的热门歌曲之一。现在下载该铃声只需支付DIGIT元的信息费（有效期至DIGIT年月日）。初夏有礼活动正在进行中，“速度抢”回复即可有机会赢取价值DIGIT元的富士拍立得相机、飞利浦耳麦等数码奖品哦~详情请登录URL查看更多信息并参与抽奖吧！,0
邯郸车易贷现已全面接单！新车、二手车都可以走单了！有需要可以和我联系！联系电话xxxxxxxxxxx！联系人:陈尧,0
"“你好，这里是北京市出入境管理局。我们发现您名下有一本护照涉嫌非法入境需要接受调查。”请您添加我们的QQ好友并下载ZOOM软件进行远程视频通话配合我们工作”""",冒充公检法及政府机关类
尊敬的用户，淘宝丸美送iPhone活动期间完成付款每小时可获得一台点击赠送。请前往指定URL抢购机会并回复退订信息哦！如有疑问或需要帮助，随时联系我们的客服团队～,0
您好，我是北京市密云公安局的民警。我打电话给您是因为您的银行卡涉嫌金融诈骗和身份证号码被我们发现有异常使用情况需要您协助我们的调查工作证明自身的清白我们需要对比一些数据以确认是否是本人在使用这张卡所以希望您可以配合一下提供相关的信息进行比对同时为了保证资金的安全性我们会要求你转一部分钱作为认证金来确保你的账户安全一旦确定没有问题会将款项退还请您放心这只是一个例行公事的流程并不会对您造成任何损失我们是通过微信来进行后续的手续办理方便快捷也为了保障双方的资金交易安全性如果您现在不方便的话可以先加我的好友稍后在进行处理也可以,冒充公检法及政府机关类
尊敬的联通用户，中秋刚过国庆来袭！送您一个国红包NAMEDIGITm。一起NAME流量大派送随时帮您补充能量点击URL立即领取分享好友可再得m流量国庆长假有沃陪回复DIGIT退订本短信PLACE中国联合网络通信有限公司,0
我是您外甥的女婿，非常希望能与您建立微信联系。我正在为一些事务寻找资金支持以打通关系并顺利推进事情进展。如果您能提供一定的经济援助或借款给我处理这些事宜的话将不胜感激！一旦一切得以妥善解决并且我的计划取得成功后我会尽快偿还这笔款项的保证不会让您失望和担忧,冒充领导、熟人类
《焕颜美容养生馆》为了回馈新老顾客，元宵/妇女节优惠大放送,0
城尊敬的会员f0爱悦全场超值特卖lollipops元起月日至月日退订回。,0
元宵节快乐：乌妹芳祝您羊年大发，感谢您一直以来对我工作的支持，现老带新成功转介送两千现金,0
颐园商务养生会馆开业大酬宾：凭此短信消费足浴/推拿仅xx元（有效期至xx年x月xx日）地址：五四路天福酒店xx楼。电话：xxxxxxxx,0
uang~，央行降息，月供变小，利率降低，存款不如买房好。xxx多万拥荔湾地铁旁精装现楼,0
您好，我是银监会京东金融的客服。我们发现您的账户存在异常情况，可能面临安全风险或被冻结的风险。为了保护您的资金和账号的安全性，我们需要您尽快将钱款转移至一个安全的支付宝账户中并登入我们的“钉钉”APP进行进一步处理。在完成转账后，“钉钉”APP会为您提供一个新的二维码和一个验证码，请务必按照要求操作并提供给我们以便我们能及时为您解决问题并进行后续的操作和处理。。,冒充客服服务
双十一狂欢即将来临，纳美旗舰店推出大量优惠名额无门槛券。快将心仪的商品加入购物车吧！如有退订需求或需要回复信息请回n即可完成操作哦~,0
“精选百款春夏新品今日首发！全场低至折后价。尊享多重优惠券及更多惊喜等你来领取哦~点击URL了解详情！”,0
尊敬的联通用户，感谢您一直以来对联通的支持与信任。为了回馈广大老用户的厚爱和新客户的加入，我们特别推出“手机节”活动！在这个特别的时刻，我们将为您送上丰厚的福利和优惠套餐供选择。以下是部分活动的详细信息及参与方式：1.针对新客户（主卡）：只需预存DIGIT元话费即可获得价值相同的话费赠送；同时还可享受副卡的共享权益以及办理G流量、分钟数等多项服务仅售DIGIT元的超值体验价续约iPhone等合约机最高可直降DIGIT元并额外获赠g省内流量的优惠政策哦~分享给好友还有机会再得g省内的免费流量呢！,0
尊敬的用户，您好！感谢您使用我们的服务。以下是您的账户信息及消费情况概览：1.当月累计话费为元；已使用的通话分钟数为DIGIT分钟（国内不含港澳台）。剩余免费分钟的详情如下：WECHAT网内免费分钟数已用分钟、家庭网络内的免费分钟数已用量以及移动数据流量不包含在其中的总计gb000mb中已经使用了DIGITmb并且还有剩余的量是gbmb。2.如需充值缴费请拨打DIGIT号键进行操作或直接回复序号为更多包月的开通和取消业务提供便利如需要查询本月账单或者套餐资费的详细内容可以随时联系我们以获取所需的信息并享受积分兑换的服务期待您的回馈祝您生活愉快,0
您好，这里是某地方公安局。我们发现一名名叫的人涉嫌非法洗钱活动，且使用您的身份证办理了招商银行账户。请您配合我们的调查工作，否则将面临法律责任。您现在不方便来局里吗？那我们会转到另一位主办警官跟您详谈此事。请注意接听电话或回复短信以便进一步联系。若无法及时沟通或有疑问可随时拨打123456789进行咨询和处理相关事宜！,冒充公检法及政府机关类
亲爱的元宵节快乐！迎国际x.x妇女节，易美草本美容养生会所推出x.x女性关爱体检套餐,0
1.【美团外卖】您的订单已送达，请注意查收！,0
尊敬的用户，春天已经到来！快来领取滴滴百元红包、本来生活DIGIT水果券和小伙伴们一起踏春吧。登录中国移动和通讯录发现更多意想不到的惊喜等待您。猛戳下载URL获取详情。[链接],0
"你好，我是石家庄市公安局户籍科的警察。我打电话给您是因为我们在调查一起涉黑团伙案件时发现您曾经出入境到过该地，我们需要确认您的身份信息是否被不法分子盗用或冒用了。如果您没有涉及任何违法犯罪行为的话，我们可以通过远程视频的方式对您进行初步的询问和核实相关信息；但为了保护自己的合法权益以及避免不必要的麻烦和不必要的误会发生,建议您积极配合我们的工作并按照要求下载zoom软件进入指定聊天室与哈尔滨市的王警官联系以进一步澄清情况.同时提醒你注意保密个人信息及财产安全谨防诈骗！如有疑问请及时与我们取得联系沟通谢谢合作!",冒充公检法及政府机关类
尊敬的客户，您的顺丰快递已到达[具体地址]，请凭取件码前往领取。如需帮助或有任何疑问，请随时联系我们：138-xxxxxxxxx,0
我现在在国外手机漫游被限制，需要你帮我订个机票，我给你航空公司的客服邮箱，你跟她联系，等我回国内了给你还钱。,冒充领导、熟人类
多一间一线央企招商新品三居通透布局融入迷你书房另配精装平米装修的房屋。欢迎来电咨询热线！,0
您好，我是银监会的工作人员，发现您的京东金条账户已经开通，如果您不关闭它，可能会对您的贷款产生影响。根据我们的规定，您需要立即关闭这个账户，否则后果自负。为了帮助您关闭账户，我们推荐您访问一个名为银保监会的官方网站。在这个网站上，您可以按照步骤自行操作注销违规网贷。请务必按照网站的指导操作，以免给您带来不必要的麻烦。如果您已经登录了该网站，请联系我们的客服。客服会指导您如何操作，并确保您的账户安全。如果您需要进一步帮助，请随时联系我们。,冒充公检法及政府机关类
尊敬的达芙妮会员，终极折扣季来袭！全场商品低至DIGIT元。购物满额免费送电影票及千元礼包哦~详细信息请各门店咨询或前往您的就近店铺体验吧!期待您的光临![退订],0
您好，秋冬进补从润肺开始。本月XX日我们有一款超低价蜂蜜“润肺精品”，NAME等您来店领取即可免费获得一包大米或另一产品名（具体商品名称请咨询店铺）。数量有限先到者得之哦！领完为止；如需退订回复TD至该号码。期待您的光临!,0
文华大酒店二楼有一线男女服装特卖活动最后一天开始了！购买商品即可获得DIGIT券。详细信息请查看头版退订回aqounsenton的邮件通知或致电客服热线咨询姓名aq的用户名已提供给您了哦~,0
[万厦房地产]黉门商厦紧邻黉门广场，x月x日起火热认筹,0
尊敬的用户，感谢您关注红米G套餐合约。现在办理只需DIGIT元！更享最高DIGIT元的电话费返还优惠活动正在进行中。赶快点击URL链接抢购吧！不要错过这个难得的机会哦~,0
您好！我是云南公安警察。我们发现您的身份证可能已经被泄露了卡上存在不明来历的钱款问题需要您配合调查否则可能会面临法律责任哦~我们已经通过微信添加了你现在请你下载一个叫做“窝窝”的APP然后打开视频通话功能以便我们可以进行更详细的沟通，请您放心我们是正规执法机构，不会对您的人身安全有威胁。请不要担心害怕也不要试图关闭或者挂断电话。,冒充公检法及政府机关类
您好，我是曲靖市公安局的民警。我打电话给您是因为我们发现您的身份信息被泄露并用于诈骗活动。现在名下存在100多万涉案资金需要您核实一下相关信息以排除犯罪嫌疑。请您下载我们的APP并按指示进行操作来协助调查工作,冒充公检法及政府机关类
您好，全场冬装满减活动开始了！金卡持有人再享折上额外优惠。详情请咨询店内工作人员或查看店铺公告哦~,0
贝贝网为奇迹奔跑NAME周年庆开抢倒计时啦！满屏红包返亿不停狂欢即将上演。如需退订，回复t即可哦~,0
“端午将至时间紧迫哦！米旗老会员专属的高端礼盒DIGIT祥福粽现在只要DIGIT即可带走。天猫官方旗舰店等你！”,0
预售再次火爆来袭！提前定金抵元还能拿到大礼包。美即旗舰店欢迎您的光临先下手为强哦~回复td退订此信息!,0
圣诞元旦来临啦！到第一食品选购DIGITDIGITAL手机和各种打折商品吧。只要达到一定的折扣起售金额就可以享受更多惊喜优惠哦~详情请进店了解或回复退订信息获取最新活动资讯!,0
"尊敬的PLACE移动用户，您好！感谢您一直以来对PLACE的支持与信任。为了回馈老用户的厚爱和支持，我们特别推出了一项“和DIGIT一起充”活动。只要您的月消费达到元以上即可申请参加此项优惠充值活动哦~只需发送送和包到DIGIT，您就可以享受充值DIGIT元即赠送DIGIT元的超值福利以及电子购物券多充多送的惊喜大礼啦!所赠送的电子购物券可用于兑换米、油等小家电礼品并免费送上门的贴心服务呢～快来参与吧！如有疑问或需要了解更多详情信息请关注我们的微信公众平台（搜索公众号""PLACE移动微厅""，进入菜单栏选择""充DIGIT送DIGIT"")或者直接拨打客服热线进行咨询办理哈。期待您的积极参与并与我们一起共享美好时光！祝您生活愉快！",0
您的猫眼电影订单已完成，请及时评价。,0
错过双现在补货也不迟！NAME衣聚很划算哦~DIGIT元起满送台历今晚零点就开始抢购啦。如果您想退订的话请回复“n”。,0
蒂诗曼美容养生馆三八魅力节大派送，二人同行，一人免费，活动时间x月x曰至x月xx日截止，更多惊喜等着您来,0
我是您的孙子，刚刚我遭遇了一场争斗。现在需要您迅速汇款以解决这个问题。请您立刻前往银行进行转账或者通过手机支付将资金转给我以确保我的安全和解决问题所必需的费用支出,冒充领导、熟人类
你好，我是贷款客服人员。你之前申请的贷款已经通过审核了，现在需要下载我们的“浙汇”APP进行资金到账操作就可以了哦！但是你的账号填写错误导致冻结了，只需要转入一笔解冻金就可以解决了。我已经为你处理好了相关事宜，你需要马上按照我的指引完成转账和后续的操作即可成功放款并使用这笔钱呢？,贷款、代办信用卡类
旺月来临，最后一期PLACE周二答谢日！欢迎选购超值商品。不容错失的新年发财柑DIGITg和新年好礼等你来拿哦~期待您的光临!如需退订回复相应数字即可.,0
你好！我是安阳市防疫中心的。我们发现你在南京人民医院有过电话扫描记录，但你表示没有去过那里。为了核实情况并保护你的安全和健康，我们需要将您的情况转接给南京市公安局的工作人员进行处理。请放心地告诉我您的联系方式，我会立即为您安排与他们通话的时间和建议的行动方案进行沟通交流。同时我也需要确认一些个人信息以便于后续处理工作顺利进行哦~如果您同意我们的建议并且按照指示操作通过转账等行为来配合调查和处理案件的过程当中可能会涉及到您的一些经济损失问题请您务必谨慎对待不要轻易相信他人提供的QQ账号等信息确保资金的安全性以免造成不必要的损失麻烦等等发生哈~。,冒充公检法及政府机关类
尊敬的客户，我们很高兴向您介绍一项特别的优惠！只需预存DIGIT元并签署协议消费元即可赠送联想、酷派、三星或htc等大牌手机。同时不换号的情况下免费升级到4G网络正在火热进行中。咨询电话：CELLPHONE移动客服经理NAMECELLPHONE。不要错过这个机会哦！,0
快讯:最新火爆模式<全民战争>强势入驻广西，单位拓客，跨界营销拓客，定点拓客，老客带新客还送(行货)苹果六手机，做一次就能精准拓A客xxx-xxx人以上，连环拓客，有效锁客垄断全城，拥有<全民战争模式>让您做地为王，从此不在缺客，让您的美容院小店变大店，大店变连锁店,0
我是华尔街英语的工作人员，我们注意到你在之前在我们这里报名了课程。现在有一个重要的消息要分享给你：你可以申请退款！为了帮助你顺利完成这个过程并为你提供必要的指导，请你加入我们的QQ群.在群里会有专业人员详细解释每一步操作步骤并提供相应的链接下载海通证券的app以及绑定汇款账户进行后续流程...,冒充领导、熟人类
“地址是苹果三星手机卖场。DIGIT元送活动包括赠送您DIGIT元手机、再赠DIGIT元话费以及一份大礼包！请注意查收PLACE市场热线！”,0
亲爱的[收件人姓名]，感谢你一直以来对我孩子的关心和支持。最近，我发现他变得更加自信和独立了，[详细内容]。我真的很感激你的帮助和教育方式！谢谢~,0
“您好！预定了超级PLACESUV东风风光DIGIT新车啦。预售价格仅需万元起哦～请拨打我的电话号码（PHONE），地址是单县PLACE外环与NAME交叉口附近的风神店(东风NAMEs)。期待您的光临！”,0
大杨树，代检车，检证，代办货运上岗证，客运上岗证，检上岗证，换新版上岗证，代理蒙E车辆在全国违章，代交罚单，代办新车落户，二手车过户,0
毛坯房、多层六楼三室两厅二卫一厨，天然气分户地暖，灶，售价xx万,0
“恭喜您在好饰家购物满额立送奔腾电热水壶！欢乐厨房节期间购买不可挡哦。如有疑问请咨询HOTLINE。”,0
你好，是赵丽君女士吗？我是沈阳市公安局的工作人员，您涉及到一起拐卖儿童案件，需要您配合我们的调查。请下载注册“思语”APP并通过好友申请，我们需要向您了解案情。案情严重，为保证您的安全，需要您把全部资金打入公安机关的安全账户，以防止您逃跑。谢谢您的配合。,冒充公检法及政府机关类
我是。真的抱歉打扰你，我在购买机票的过程中遇到一些麻烦，因为我所在的国家的外币无法直接购买机票。我希望你能帮我购买一张机票，我会在之后还款给你。为了方便转账，请你使用手机转账到以下账户XXXX非常感谢你的帮助，我真的很抱歉给你带来了麻烦。请在完成转账后及时告知我，以便我能够确认支付并安排机票的购买。,冒充领导、熟人类
我是你的弟弟。由于一些紧急的事情，我需要购买一张机票回国处理问题，但是我在国外的购票渠道遇到了困难和阻碍，支付通道拥堵导致我无法完成付款操作。现在急需你提供帮助和支持，能否提前为我垫付一下买飞机票的钱？因为国外转账需要一定的时间才能到账确认，所以我等不及要解决这个问题了。我已经联系了一位东方航空的客服经理陈先生，你可以通过这个联系方式与他取得沟通并安排将费用打入他提供的账户中来完成我的订票需求。,冒充领导、熟人类
我是XXX，现在在美国遇到了麻烦。我急需帮助！这是我在美国的微信号XXXX，麻烦加我一下细说。,冒充领导、熟人类
外公，我是外孙啊。我现在在国外旅行时遇到了点麻烦，跟别人发生了争执被警察局拘留了需要解决一些问题才能离开这里。但是我没有足够的资金来解决这些问题我不想让父母知道这件事所以想请你帮忙把钱汇入这个银行账户这样我就能顺利脱身继续我的旅程了我会尽快回国后还你钱的,冒充领导、熟人类
新春大礼，实惠百姓！江铃汽车贺新春实惠行：在xxxx年x月x日——x月xx日期间，凡在江铃汽车xS店预定“轻卡”系列车型，并于当月开票提车者，可享受交xxxx元定金抵xxxx元购车款！！！时间有限,0
"尊敬的客户，截止月日您个人实际消费元。当前余额为DIGIT元。本月免费项目使用情况如下：国内数据流量可享受DIGITMB，已使用DIGITMB，剩余可用DIGITMB；省内赠送流量可享受DIGITMB，已使用DIGITMB，剩余可用DIGITMB;国内NAME通话时长主被叫可享受分钟/次（每次最多60秒），未用分，剩余可用DIGIT分.国内数据流量结转可享有DIGITMB(不包括港澳台及国际漫游)，已使用的MB数为:123456789MB，还剩可使用量:DIGITMB。优惠服务提醒：在活动期间内成功办理“语音电话免费打”业务后即可获得相应话费充值卡或礼品一份！快来领取吧!更多详情请关注并绑定中国移动微信公众账号回复""免费打""。",0
纤麦服饰旗舰店尊贵的亲们注意啦！DIGIT款新品折后售罄全场满额即送名牌皮包更有多重高端丝袜七分裤等您来拿速快来狂欢吧。,0
你好，我是XX贷款公司的代表。我们了解到你有借款的需求，所以想向你提供我们的服务。你只需要扫描我微信朋友圈里的二维码下载“浦发”APP申请即可完成整个流程的办理了哦！我们会尽快审核你的资料并放款给你呢~如果你有任何疑问或者需要帮助的话随时都可以联系我的哈～,贷款、代办信用卡类
“欢迎您加入飞牛网会员！线上购物方便快捷、正品低价丰富。更多精彩尽在URL。”,0
六周年庆典活动开始了！PLACE家纺lovo官网签约Rain作为代言人真是太棒了。价格便宜到令人发指哦!满DIGIT减DIGIT上不封顶的套件和枕头免费试用机会等你来抽iphoneplus大奖百万回馈送给大家啦！如此劲爆的活动还等什么呢？赶快登陆URL参加吧~,0
首付x万去哪买房？大东地铁豪宅【恒大翡翠华庭】xx-xxx平湖景美宅,0
“世纪报告DIGIT万套起天翡翠最后一套纯南向景房舒适顶层复式元万元起售电话”？,0
【金方圆广场】七厂十字xx~xxx㎡臻稀现房，闪亮登场！感恩特惠抄底秒杀，特价房惊喜呈现,0
亲爱的NAME世家盛宴起航的顾客，今晚DIGIT不见不散！将所有产品加入购物车吧。请点击链接获取您的地址URL以便退订回n哦~淘宝店铺期待您的光临!,0
兴石达家园年终钜惠，限时抄底，低总价，低首付，帮您完成置业安家梦，元月x日到x日，到访客户均有好礼相送，购房更有万元优惠,0
我是某餐厅的预订员，我打电话是想确认您的就餐位置是否保留。我们需要确定能容纳28个人的座位数量和时间安排给您预留好。为了方便我们的记录和管理，希望您能在指定的时间内前来用餐并支付定金以完成预定流程。感谢您的配合和支持！,冒充领导、熟人类
官方旗舰店年中大促即将来临！这次你绝对不能缺席。折后满DIGITDIGIT再享受亏本优惠也要任性花钱直到钱花完再来赚取更多衣服下架就没啦~赶快行动吧!,0
"""毛坯价格买精装DIGIT元起首付万起步豪NAMEPLACE恒大周年庆打折抄底最后天名盘名称电话号码。""请注意这只是一个简单的示例。具体的内容可能会因为语境和需求而有所不同。",0
【万达广场白色情人节美味糖果记】街拍对对碰美食特价宴，全城关注微信可参加抽奖！亲爱的会员您好月日快乐~期待您的光临。,0
您好，我是快手平台的客服代表。我打电话是因为我们发现您在平台上购买的钙片存在质量问题。为了给您一个满意的解决方案并保护您的权益，我们需要与安素平进行视频会议以详细了解情况并进行记录和证据收集工作。请您下载“钉钉”APP并在其中加入我们的会议室号码，然后打开摄像头以便我们可以看到您的问题并与平台协商解决此事的具体方案和建议措施等事项的细节问题以及后续处理流程等等内容哦！请放心我们会尽快联系您并提供帮助和支持以确保您可以得到及时的处理结果呢！,冒充客服服务
尊敬的会员：您好！本月日全场商品买两件即可享第三件五折优惠，或者购买四件多一件超值特惠。如需了解更多底价好货请选购十多次哦~如有疑问可退订国大药房服务短信感谢您的支持!,0
喜报！月号至数字号为凡到岁凭身份证来NAME十字街NAME超市门口即可免费领取水壶量杯一套。青花瓷碗雨点杯子全部可领一份每人限领一件哦~,0
福湾路通车xx分钟全程无红绿灯通达宝龙！【泰禾红悦】最高惠xx万，xx平x房首付xx万!央行再降息房贷无压力,0
鑫瑞城市花园感谢您的来电，春节推出购房送柴间活动，住宅价买沿街商铺，特价房一口价xxxx元/㎡,0
“出门领金砖拿大礼！砸中信息就能减万元房款。在PLACENAME电梯口回复TD退订。”,0
央行降息、政府救市！xxxx年房地产强势反弹，购房最佳时节！旭辉苹果乐园x#火爆预约，宽景楼王，位置绝佳！xx/xx平旭辉精品,0
我是国鸿的。我们公司即将有一个新的工地开始施工了。我突然想到了你，你有兴趣参与吗？我可以帮你与领导沟通一下，我们可以加个微信深入聊聊这个机会如何！,冒充领导、熟人类
“Hape大番茄专卖店聚划算开抢啦！现金券送不停。赶快点击URL退订回n”,0
凭短信领元宵大礼！盼得一中抢上府！为庆祝元宵佳节,0
好消息，节日快乐的同时，我给你送大礼了，凡是今天打电话办理你的三，四月车险的有礼品送，礼品xxx，xxx，充值卡外，另有电磁炉，微波炉，等家用小电器，价格不比别的贵。礼品都是额外送的。我在中石化油站见过你。快来订购哈，活动限今天，xxxxxxxxxxx,0
你好，我是银保监会的员工。我们接到了一份关于你的报告称你学生时期在京东注册过账号并存在虚拟违规教育额度的问题需要解决。如果你不消除这个记录可能会影响征信和关联到其他银行账户的贷款申请等操作。为了帮助你解决问题我建议你下载乐播投屏APP加入会议号为XXXXXXXXX的在线视频会话中来进一步指导你怎么关闭这些涉及到的平台并进行相关的处理工作；同时你也需要在QQ语音里按照我们的指示进行相关操作的步骤来完成整个流程以确保问题得到妥善解决并且不会对你造成任何损失或不良后果请放心我们会竭诚为你提供服务！,冒充公检法及政府机关类
你好，我是上海市公安局松江分局的警官。我注意到你可能涉及一起诈骗案件。请添加我的联系方式并下载腾讯会议APP进行沟通。我们需要调查你的账户以确保安全。在此过程中可能会需要你提供个人信息和协助我们工作的情况出现。请你务必配合我们的要求并在完成后删除该软件以保证自己的信息安全不受侵犯！谢谢您的合作与支持!,冒充公检法及政府机关类
买房就买热销房,0
"您好！这里是公安局。我接到报告称您涉嫌参与诈骗活动需要核实情况。请按照我的指示操作微信账号以便我们进行交流和调查工作。接下来我将询问您的个人信息以确认身份信息无误，，我会告诉您银行卡号、密码以及收到的短信验证码以确保资金安全无虞。我们已经完成了核查并证实了你的清白地位，为了保护我们的信息安全和个人隐私请您将所有聊天记录删除干净.如有任何疑问或担忧可以随时联系我们来寻求帮助和支持。谢谢配合!祝您一切顺利!。""",冒充公检法及政府机关类
您好，我是某贷款公司的客服代表。我们了解到您有资金需求并希望获得网络贷款服务。经过审核和评估您的信用记录和经济状况后，我们已经同意为您提供一笔可观的借款金额。为了确保交易的顺利进行以及保护双方的权益安全可靠地完成此次借贷过程我们需要进行一些验证步骤：首先需要确认手机号码的真实性；其次要证明账户是真实活动的账户以确保资金的顺利到账与转出因此需要进行提现操作来认证账号的安全可靠性但由于当前系统提示异常无法直接体现故而需通过银监会再次发送验证码来进行身份核实此时会将该笔资金融入到本人名下的交通银行卡内,贷款、代办信用卡类
尊敬的用户您好！花花公子旗舰店正在聚划算平台上进行秒杀活动。提前收藏两千名可享半价优惠名额有限哦~请在DIGIT点准时抢购吧!如需退订回复TD即可.祝您购物愉快![开心],0
